item_id,seed_id,category,style,source_text_en,gold_condition,fr_text,fr_agency_translator_id,fr_agency_qa_id,fr_house_reviewer_id,fr_house_validation_status,fr_notes
pcos-010_clinical,pcos-010,pcos,clinical,"Patient with PCOD, attempting conception for 4 years, previously on metformin (discontinued due to lack of efficacy per treating physician), now switched to Ovusure. Requests assessment of conception likelihood and treatment appropriateness.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-010_layperson,pcos-010,pcos,layperson,"I've had PCOD and have been trying to get pregnant for the past 4 years. I was taking metformin, but my doctor said it wasn't working for me, so now I'm on Ovusure. Can I get pregnant this time — am I on the right track?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-010_indirect_cultural,pcos-010,pcos,indirect_cultural,"I've had that hormone condition and we've been hoping for a child for four years now. I was on one medicine that my doctor said wasn't helping, so now I've switched to another one. Am I doing the right thing this time?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-010_ambiguous,pcos-010,pcos,ambiguous,"We've been hoping for a baby for four years, and I recently switched medications after the first one didn't seem to help — am I on the right path now?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-010_emotionally_concerned,pcos-010,pcos,emotionally_concerned,"I've been trying to conceive for 4 years with PCOD, and my first medicine didn't work, so now I'm on Ovusure — I'm anxious, can I get pregnant this time, am I doing the right thing?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-011_canonical,pcos-011,pcos,canonical,i am 34.history of infertility for 3 years. i had first conception with twins in august 2011. premature birth in feb. due to cervical incompetence .i have pcod. what r my chances for second conception. what treatment should i take.,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-011_clinical,pcos-011,pcos,clinical,"34-year-old patient with 3-year infertility history; prior conception (twins, August 2011) complicated by premature birth in February attributed to cervical incompetence. Current PCOD diagnosis. Requests estimation of second conception chances and appropriate treatment.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-011_layperson,pcos-011,pcos,layperson,"I'm 34 and have dealt with infertility for 3 years. My first pregnancy was twins in August 2011, but I had a premature birth in February because of a weak cervix. I also have PCOD. What are my chances of conceiving again, and what treatment should I take?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-011_indirect_cultural,pcos-011,pcos,indirect_cultural,"I'm 34 and it's been three years of trying without success this time. My first pregnancy, twins, ended early because my cervix couldn't hold on. I also have that hormone condition. What are my odds of having another child, and what should I do?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-011_ambiguous,pcos-011,pcos,ambiguous,"It's been years of difficulty this time around, after an early birth before due to a cervical issue, and I also have a hormone condition — what are my chances now, and what treatment should I consider?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-011_emotionally_concerned,pcos-011,pcos,emotionally_concerned,"I'm 34 and struggling — 3 years of infertility, a premature twin birth in the past due to cervical incompetence, and I have PCOD. I'm worried, what are my chances of conceiving again, and what treatment should I take?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-012_canonical,pcos-012,pcos,canonical,"GD EVNG DOCTOR, i am XXXX. 29 yrs old woman, i have pcod, and presently i was under medication, doctor ordered me 1000 I.U hucog injection, by mistakenly i taken 10000 I.U injection, any side effects will be there for this. thank you",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-012_clinical,pcos-012,pcos,clinical,"29-year-old female patient with PCOD, currently on medication; prescribed 1000 IU HCG injection but mistakenly self-administered 10,000 IU. Requests assessment of potential side effects from the overdose.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-012_layperson,pcos-012,pcos,layperson,"Good evening doctor, I'm a 29-year-old woman with PCOD, currently on medication. My doctor prescribed a 1000 IU HCG injection, but I accidentally took a 10,000 IU injection instead. Will there be any side effects from this? Thank you.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-012_indirect_cultural,pcos-012,pcos,indirect_cultural,"Good evening doctor, I'm 29 and have that hormone condition. I was supposed to take a smaller dose of an injection my doctor gave me, but I mistakenly took ten times the amount. Could there be any side effects from this mistake?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-012_ambiguous,pcos-012,pcos,ambiguous,I accidentally took a much larger dose of an injection than I was supposed to — could that cause any problems?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-012_emotionally_concerned,pcos-012,pcos,emotionally_concerned,"Good evening doctor, I'm 29 with PCOD and I'm really scared — I accidentally took a 10,000 IU HCG injection instead of the 1000 IU I was prescribed. Will there be side effects? Please help me understand. Thank you.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-013_canonical,pcos-013,pcos,canonical,"i am married woman ,may age is 28 ,having pcos and tsh 1.4 trying to concieve,husbands reports are OK,trying from 8 months and just now tsh become normal so how much time it will take to conceive ?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-013_clinical,pcos-013,pcos,clinical,"28-year-old married patient with PCOS, TSH 1.4 (now within normal range), attempting conception for 8 months; partner's fertility workup normal. Requests estimated timeframe to conception following TSH normalization.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-013_layperson,pcos-013,pcos,layperson,"I'm a married woman, 28 years old, with PCOS and a TSH level of 1.4. We've been trying to conceive for 8 months, and my husband's test results are fine. My TSH has just become normal — how long will it take for me to get pregnant now?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-013_indirect_cultural,pcos-013,pcos,indirect_cultural,"I'm 28, married, and I have that hormone condition. My husband's results came back fine, and we've been hoping for a child for eight months now. My thyroid levels just came back to normal too — how much longer might it take?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-013_ambiguous,pcos-013,pcos,ambiguous,"We've been trying for eight months, everything on his side checked out fine, and a test of mine just came back normal too — how much longer might it take?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-013_emotionally_concerned,pcos-013,pcos,emotionally_concerned,"I'm 28 and anxious — I have PCOS, we've been trying to conceive for 8 months, my husband's reports are fine, and my TSH just normalized. How much longer will it take for me to get pregnant?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-014_canonical,pcos-014,pcos,canonical,i am a 19 year girl with regular menstural cycle but lots of facial hair and weight gain . i suspect i have polycystic ovary . kindly suggest me ayurvedic medicine to solve my problem of hirsutism,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-014_clinical,pcos-014,pcos,clinical,19-year-old patient with regular menstrual cycles but significant facial hirsutism and weight gain; suspects polycystic ovary syndrome. Requests recommendation for Ayurvedic treatment of hirsutism.,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-014_layperson,pcos-014,pcos,layperson,"I'm a 19-year-old girl with a regular period cycle, but I have a lot of facial hair and I've gained weight. I suspect I might have polycystic ovaries. Could you suggest an Ayurvedic medicine to help with the excess facial hair?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-014_indirect_cultural,pcos-014,pcos,indirect_cultural,"I'm 19 and my cycle comes on time, but I've noticed a lot more hair on my face than I'd like, along with some weight gain. I wonder if it's that ovary condition. Could you suggest a natural remedy for the hair growth?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-014_ambiguous,pcos-014,pcos,ambiguous,I've noticed some changes in my body lately even though my cycle is fine — could you suggest a natural remedy for one of them?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-014_emotionally_concerned,pcos-014,pcos,emotionally_concerned,I'm only 19 and I'm self-conscious — I have a lot of facial hair and weight gain even though my periods are regular. I suspect polycystic ovary. Could you suggest an Ayurvedic remedy for the hirsutism? I really want help with this.,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-015_canonical,pcos-015,pcos,canonical,"my age is 26,height is ""5.2"",weight is 55.i m suffering from PCOS and already missed my pregnancy on 2nd month....now my doctor have suggested to take letrozole tablets with astaxanthin capsules(ova shield).so how it works for ?i want to pregnant?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-015_clinical,pcos-015,pcos,clinical,"26-year-old patient, 5'2"", 55 kg, with PCOS and history of pregnancy loss at 2 months gestation. Physician has recommended letrozole with astaxanthin (Ova Shield) capsules. Requests explanation of mechanism/how the regimen supports conception.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-015_layperson,pcos-015,pcos,layperson,"I'm 26, 5'2"" and weigh 55 kg. I have PCOS and I already lost a pregnancy in the 2nd month. My doctor has now suggested I take letrozole tablets along with astaxanthin capsules (Ova Shield). How does this combination work? I want to get pregnant.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-015_indirect_cultural,pcos-015,pcos,indirect_cultural,I'm 26 and have that hormone condition — I lost a pregnancy early on before. My doctor has now given me two different tablets to take together. How is this supposed to help me? I really want to have a child.,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-015_ambiguous,pcos-015,pcos,ambiguous,"I lost a pregnancy early once before, and now I've been given a combination of tablets to take — how is this supposed to help me?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-015_emotionally_concerned,pcos-015,pcos,emotionally_concerned,I'm 26 and heartbroken — I have PCOS and already lost a pregnancy at 2 months. My doctor gave me letrozole with astaxanthin capsules — how does this work? I want so badly to get pregnant this time.,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-016_canonical,pcos-016,pcos,canonical,Hi. i am trying for a baby since 2 years and i am suffering from polycystic ovary and is it possible to become pregnant and for this i want to meet good gynaecologist. can you suggest some gynaecologist in bangalore. my email address is YYYY@YYYY .,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-016_clinical,pcos-016,pcos,clinical,Patient attempting conception for 2 years with diagnosed polycystic ovary syndrome; inquires about likelihood of pregnancy and requests gynecologist referral in Bangalore.,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-016_layperson,pcos-016,pcos,layperson,"Hi, I've been trying for a baby for 2 years and I have polycystic ovary. Is it possible for me to get pregnant? I'd like to see a good gynecologist — can you suggest one in Bangalore?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-016_indirect_cultural,pcos-016,pcos,indirect_cultural,"Hi, we've been hoping for a child for two years now, and I have that ovary condition. Is having a baby still possible for me? I'd like to find a good specialist nearby — could you recommend one in Bangalore?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-016_ambiguous,pcos-016,pcos,ambiguous,"We've been trying for a baby for two years now with a condition I have — is it still possible for me, and could you point me to a good specialist nearby?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-016_emotionally_concerned,pcos-016,pcos,emotionally_concerned,"Hi, I'm hopeful but anxious — we've been trying for a baby for 2 years and I have polycystic ovary. Is it possible for me to become pregnant? I really want to see a good gynecologist — could you suggest one in Bangalore?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-017_canonical,pcos-017,pcos,canonical,Hi My doctor has given me Benforce M as i PCOD.Here in this forum I read one query where the lady has mentioned the same medicene she is taking post lunch n dinner.But my doctor has asked me to take before food.Kindly suggest which one is correct????,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-017_clinical,pcos-017,pcos,clinical,Patient with PCOD prescribed Benforce M; notes discrepancy between own physician's instruction (before food) and another patient's reported regimen (after lunch/dinner). Requests clarification on correct dosing timing.,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-017_layperson,pcos-017,pcos,layperson,"Hi, my doctor gave me Benforce M for my PCOD. On this forum I read that another lady takes the same medicine after lunch and dinner, but my doctor told me to take it before food. Which one is correct?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-017_indirect_cultural,pcos-017,pcos,indirect_cultural,"Hi, my doctor prescribed a tablet for my hormone condition, and I noticed someone else here takes it after meals, while I was told to take it before eating. Which timing is actually right?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-017_ambiguous,pcos-017,pcos,ambiguous,"I was told to take a tablet at a certain time, but I saw someone else take the same one at a different time — which is correct?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-017_emotionally_concerned,pcos-017,pcos,emotionally_concerned,"Hi, I'm confused and a bit worried — my doctor told me to take Benforce M for my PCOD before food, but I read someone else takes it after meals. Which is correct? I don't want to get it wrong.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-018_canonical,pcos-018,pcos,canonical,"i am smitha age 27,height 5.2and weight 61kg..i hav pcod ,trying to conceive from 2 years and my dct gave me shiphene 50mg and on 15th day i ovulate,16th day i hav ruptured follicle and a matured follicle.what is the chances of conception this month?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-018_clinical,pcos-018,pcos,clinical,"27-year-old patient (5'2"", 61 kg) with PCOD, attempting conception for 2 years; prescribed Siphene 50mg. Ovulation confirmed day 15 with ruptured follicle and a mature follicle noted day 16. Requests assessment of conception likelihood this cycle.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-018_layperson,pcos-018,pcos,layperson,"I'm Smitha, 27, 5'2"" and 61 kg. I have PCOD and have been trying to conceive for 2 years. My doctor gave me Siphene 50mg, and on day 15 I ovulated — on day 16 I had a ruptured follicle and a mature follicle. What are my chances of getting pregnant this month?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-018_indirect_cultural,pcos-018,pcos,indirect_cultural,"I'm 27 and have that hormone condition — we've been hoping for a child for two years now. My doctor gave me a tablet, and my recent scan showed signs that ovulation happened around the middle of my cycle. What are my chances this month?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-018_ambiguous,pcos-018,pcos,ambiguous,My recent scan showed signs that things happened around the middle of my cycle after taking medicine — what are my chances of it working out this month?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-018_emotionally_concerned,pcos-018,pcos,emotionally_concerned,"I'm Smitha, 27, with PCOD, and we've been trying for 2 years. After taking Siphene, my scans showed ovulation with a ruptured and mature follicle. I'm so hopeful — what are my chances of conceiving this month?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-019_canonical,pcos-019,pcos,canonical,"Hello Doctor, I have been prescribed Fertomid and duphaston by my GP. i have medical history of pcos. but my last scan in dec showed normal ovaries and a follicle of 20 mm. TTC in january. Please let me know the sucess chances and safety of medicines",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-019_clinical,pcos-019,pcos,clinical,"Patient with history of PCOS, prescribed Fertomid and Duphaston by GP. December scan showed normal ovaries with a 20mm follicle. Attempting conception (TTC) in January. Requests success probability and safety assessment of prescribed medications.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-019_layperson,pcos-019,pcos,layperson,"Hello doctor, my GP prescribed me Fertomid and Duphaston. I have a history of PCOS, but my last scan in December showed normal ovaries and a 20mm follicle. I'm trying to conceive in January. Could you tell me the chances of success and whether these medicines are safe?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-019_indirect_cultural,pcos-019,pcos,indirect_cultural,"Hello doctor, I've been given two different tablets by my GP. I've had that hormone condition before, but my recent scan in December looked normal with a good-sized follicle. We're hoping to conceive this coming month. Could you tell me the chances and whether the medicines are safe?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-019_ambiguous,pcos-019,pcos,ambiguous,"I was given some tablets recently, and a scan came back looking fine with a decent-sized follicle — we're hoping to try this month. What are the chances, and are the medicines safe?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-019_emotionally_concerned,pcos-019,pcos,emotionally_concerned,"Hello doctor, I'm hopeful but nervous — I have a history of PCOS, was prescribed Fertomid and Duphaston, and my December scan showed normal ovaries with a 20mm follicle. We're trying to conceive in January. What are my chances, and are these medicines safe?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-020_canonical,pcos-020,pcos,canonical,age 19. height 52. weight 54. pcod last period on the 13th and had unprotected sex on the 29th and had an emergency contraceptive on the 29th. had unprotected sex again on the 5th. what to do? i normally take regestrone. can i just take a 5 day course,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-020_clinical,pcos-020,pcos,clinical,"19-year-old patient (5'2"", 54kg) with PCOD; last menstrual period 13th, unprotected intercourse and emergency contraception both on 29th, further unprotected intercourse on 5th. Requests guidance and asks whether a 5-day course of Regestrone (norethisterone), her usual medication, is appropriate.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-020_layperson,pcos-020,pcos,layperson,"I'm 19, 5'2"", 54 kg, and I have PCOD. My last period was on the 13th, and I had unprotected sex on the 29th, then took emergency contraception the same day. I had unprotected sex again on the 5th. What should I do? I normally take Regestrone — can I just take a 5-day course now?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-020_indirect_cultural,pcos-020,pcos,indirect_cultural,"I'm 19 with that hormone condition. My cycle started on the 13th, and I was intimate without protection on the 29th, taking the emergency pill the same day. I was intimate again a week later without protection. What should I do? I usually take a certain tablet — can I just take a short course now?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-020_ambiguous,pcos-020,pcos,ambiguous,"I had a couple of situations recently involving unprotected intimacy and an emergency pill, and I usually take a certain medicine — can I just take a short course of it now?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-020_emotionally_concerned,pcos-020,pcos,emotionally_concerned,"I'm only 19 and really worried — I have PCOD, had unprotected sex and took emergency contraception on the same day, then had unprotected sex again a week later. What should I do? Can I just take a 5-day course of my usual Regestrone?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-021_canonical,pcos-021,pcos,canonical,"hi dr im yvette i do have problem my period then i wanted to get pregnant they diganosed me having polycystic ovarian syndrome..then my dr gave me ikaclomin, is there possible i got pregnant if i do take this tablet? thanks YYYY@YYYY my email godbless",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-021_clinical,pcos-021,pcos,clinical,Patient reports menstrual problems and desire for pregnancy; diagnosed with polycystic ovarian syndrome. Prescribed Ikaclomin (clomiphene). Requests assessment of pregnancy likelihood on this medication.,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-021_layperson,pcos-021,pcos,layperson,"Hi doctor, I'm Yvette. I had a period problem, and when I wanted to get pregnant, I was diagnosed with polycystic ovarian syndrome. My doctor gave me Ikaclomin — is it possible for me to get pregnant if I take this tablet? Thanks.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-021_indirect_cultural,pcos-021,pcos,indirect_cultural,"Hi doctor, I had some cycle troubles, and when I wanted to start a family, I found out I have that ovary condition. My doctor gave me a tablet to help — could this actually help me get pregnant?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-021_ambiguous,pcos-021,pcos,ambiguous,I was given a tablet after some cycle troubles and wanting to start a family — could this actually work for me?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-021_emotionally_concerned,pcos-021,pcos,emotionally_concerned,"Hi doctor, I'm Yvette, and I'm hopeful but scared — I was diagnosed with polycystic ovarian syndrome when I wanted to get pregnant, and now I'm on Ikaclomin. Is it possible this tablet could help me get pregnant? Thank you.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-022_canonical,pcos-022,pcos,canonical,"i am found to have reactive lymphadenitis of left cervical region along with that i have pain in left shoulder and mild fever in d mornings.My age is 21, weight 62kg and heigt 160cm. I have been on metformin and OCPs for past 4 year since i have PCOD.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-022_clinical,pcos-022,pcos,clinical,"21-year-old patient (62kg, 160cm) with reactive cervical lymphadenitis (left side), left shoulder pain, and morning low-grade fever. On metformin and oral contraceptive pills for 4 years for PCOD management.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-022_layperson,pcos-022,pcos,layperson,"I've been found to have swollen lymph nodes on the left side of my neck, along with pain in my left shoulder and a mild fever in the mornings. I'm 21, weigh 62kg, and I'm 160cm tall. I've been on metformin and birth control pills for 4 years because of my PCOD.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-022_indirect_cultural,pcos-022,pcos,indirect_cultural,"I've been dealing with some swelling on the left side of my neck, shoulder pain, and a slight fever in the mornings. I'm 21, and I've been on medication for four years for that hormone condition I have.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-022_ambiguous,pcos-022,pcos,ambiguous,"I've had some swelling, shoulder pain, and a mild fever lately, and I've also been on long-term medication for something else — could these be connected?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-022_emotionally_concerned,pcos-022,pcos,emotionally_concerned,"I'm 21 and worried — I have swollen lymph nodes on my neck, left shoulder pain, and mild morning fevers, on top of 4 years of metformin and birth control pills for PCOD. Could these be related?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-023_canonical,pcos-023,pcos,canonical,"hi i hav PCOD complaint n now tat we r planning for kids, my doctor suggested me to take bigomet sr 500 n duphaston 10 mg twice a day. i started having pain in my lower abdomen after taking these medicines. wat culd b d reason n is it going to effect.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-023_clinical,pcos-023,pcos,clinical,"Patient with PCOD, currently planning conception; prescribed Bigomet SR 500 and Duphaston 10mg twice daily. Reports new-onset lower abdominal pain since starting medication. Requests possible cause and whether it may affect treatment/fertility.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-023_layperson,pcos-023,pcos,layperson,"Hi, I have PCOD and we're now planning to have kids. My doctor suggested I take Bigomet SR 500 and Duphaston 10mg twice a day. I started getting pain in my lower belly after starting these medicines. What could be the reason, and will it cause any problems?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-023_indirect_cultural,pcos-023,pcos,indirect_cultural,"Hi, I have that hormone condition and we're hoping to start a family now. My doctor gave me two tablets to take, and since starting them I've had some pain in my lower belly. What could be causing that, and should I worry about it affecting things?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-023_ambiguous,pcos-023,pcos,ambiguous,"Since starting a new medicine, I've had some lower belly pain — what could be causing that, and should I be concerned?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-023_emotionally_concerned,pcos-023,pcos,emotionally_concerned,"I'm worried — I have PCOD, we're planning for kids, and since starting Bigomet SR and Duphaston I've had lower abdominal pain. What could be causing this, and will it affect our plans?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-024_canonical,pcos-024,pcos,canonical,"i have PCOD and am trying to get pregnant...doc has prescribed me ovigyn D, obimet SR and R nine granules...am having these for the last 1 month...but i have still not got my period this month...will these medicines help in getting my periods regular?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-024_clinical,pcos-024,pcos,clinical,"Patient with PCOD attempting conception; on Ovigyn D, Obimet SR, and R9 granules for 1 month. Reports absent menses this month despite treatment. Requests assessment of whether the regimen will regularize her cycle.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-024_layperson,pcos-024,pcos,layperson,"I have PCOD and I'm trying to get pregnant. My doctor prescribed me Ovigyn D, Obimet SR, and R9 granules, and I've been taking them for a month now. But I still haven't gotten my period this month. Will these medicines help make my periods regular?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
