item_id,seed_id,category,style,source_text_en,gold_condition,fr_text,fr_agency_translator_id,fr_agency_qa_id,fr_house_reviewer_id,fr_house_validation_status,fr_notes
pcos-018_indirect_cultural,pcos-018,pcos,indirect_cultural,"I'm 27 and have that hormone condition — we've been hoping for a child for two years now. My doctor gave me a tablet, and my recent scan showed signs that ovulation happened around the middle of my cycle. What are my chances this month?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,J’ai 27 ans et ce trouble hormonal. Nous espérons avoir un enfant depuis deux ans. Mon médecin m’a donné un comprimé et mon dernier examen a montré des signes d’ovulation vers le milieu du cycle. Quelles sont mes chances ce mois-ci ?,,,,pending,
pcos-018_ambiguous,pcos-018,pcos,ambiguous,My recent scan showed signs that things happened around the middle of my cycle after taking medicine — what are my chances of it working out this month?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Après avoir pris un médicament, mon dernier examen a montré que certaines étapes s’étaient produites vers le milieu du cycle — quelles sont mes chances que cela fonctionne ce mois-ci ?",,,,pending,
pcos-018_emotionally_concerned,pcos-018,pcos,emotionally_concerned,"I'm Smitha, 27, with PCOD, and we've been trying for 2 years. After taking Siphene, my scans showed ovulation with a ruptured and mature follicle. I'm so hopeful — what are my chances of conceiving this month?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Je m’appelle Smitha, j’ai 27 ans, un SOPK, et nous essayons depuis deux ans. Après avoir pris Siphene, mes examens ont montré une ovulation avec un follicule rompu et un follicule mature. J’ai tellement d’espoir — quelles sont mes chances de concevoir ce mois-ci ?",,,,pending,
pcos-019_canonical,pcos-019,pcos,canonical,"Hello Doctor, I have been prescribed Fertomid and duphaston by my GP. i have medical history of pcos. but my last scan in dec showed normal ovaries and a follicle of 20 mm. TTC in january. Please let me know the sucess chances and safety of medicines",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour docteur, mon médecin généraliste m’a prescrit Fertomid et Duphaston. J’ai des antécédents de SOPK, mais ma dernière échographie en décembre a montré des ovaires normaux et un follicule de 20 mm. Nous essayons de concevoir en janvier. Pourriez-vous m’indiquer les chances de réussite et si ces médicaments sont sûrs ?",,,,pending,
pcos-019_clinical,pcos-019,pcos,clinical,"Patient with history of PCOS, prescribed Fertomid and Duphaston by GP. December scan showed normal ovaries with a 20mm follicle. Attempting conception (TTC) in January. Requests success probability and safety assessment of prescribed medications.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Patiente ayant des antécédents de SOPK, à qui le médecin généraliste a prescrit Fertomid et Duphaston. L’échographie de décembre a montré des ovaires normaux avec un follicule de 20 mm. Elle essaie de concevoir en janvier et demande une estimation de la probabilité de réussite ainsi qu’une évaluation de la sécurité des médicaments prescrits.",,,,pending,
pcos-019_layperson,pcos-019,pcos,layperson,"Hello doctor, my GP prescribed me Fertomid and Duphaston. I have a history of PCOS, but my last scan in December showed normal ovaries and a 20mm follicle. I'm trying to conceive in January. Could you tell me the chances of success and whether these medicines are safe?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour docteur, mon médecin généraliste m’a prescrit Fertomid et Duphaston. J’ai des antécédents de SOPK, mais ma dernière échographie en décembre a montré des ovaires normaux et un follicule de 20 mm. Nous essayons d’avoir un bébé en janvier. Pourriez-vous me dire quelles sont nos chances et si ces médicaments sont sans danger ?",,,,pending,
pcos-019_indirect_cultural,pcos-019,pcos,indirect_cultural,"Hello doctor, I've been given two different tablets by my GP. I've had that hormone condition before, but my recent scan in December looked normal with a good-sized follicle. We're hoping to conceive this coming month. Could you tell me the chances and whether the medicines are safe?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour docteur, mon médecin généraliste m’a donné deux médicaments différents. J’ai déjà eu ce trouble hormonal, mais mon examen de décembre était normal avec un follicule de bonne taille. Nous espérons concevoir le mois prochain. Pourriez-vous m’indiquer nos chances et si ces médicaments sont sûrs ?",,,,pending,
pcos-019_ambiguous,pcos-019,pcos,ambiguous,"I was given some tablets recently, and a scan came back looking fine with a decent-sized follicle — we're hoping to try this month. What are the chances, and are the medicines safe?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,On m’a récemment donné plusieurs comprimés et un examen a montré que tout semblait normal avec un follicule de bonne taille. Nous espérons essayer ce mois-ci. Quelles sont nos chances et les médicaments sont-ils sûrs ?,,,,pending,
pcos-019_emotionally_concerned,pcos-019,pcos,emotionally_concerned,"Hello doctor, I'm hopeful but nervous — I have a history of PCOS, was prescribed Fertomid and Duphaston, and my December scan showed normal ovaries with a 20mm follicle. We're trying to conceive in January. What are my chances, and are these medicines safe?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour docteur, j’ai de l’espoir mais je suis nerveuse — j’ai des antécédents de SOPK, on m’a prescrit Fertomid et Duphaston, et mon échographie de décembre a montré des ovaires normaux avec un follicule de 20 mm. Nous essayons de concevoir en janvier. Quelles sont mes chances et ces médicaments sont-ils sûrs ?",,,,pending,
pcos-020_canonical,pcos-020,pcos,canonical,age 19. height 52. weight 54. pcod last period on the 13th and had unprotected sex on the 29th and had an emergency contraceptive on the 29th. had unprotected sex again on the 5th. what to do? i normally take regestrone. can i just take a 5 day course,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"J’ai 19 ans, je mesure 5 pieds 2 pouces, je pèse 54 kg et j’ai un SOPK. Mes dernières règles ont commencé le 13. J’ai eu un rapport non protégé le 29 et j’ai pris une contraception d’urgence le même jour, puis j’ai de nouveau eu un rapport non protégé le 5. Que dois-je faire ? Je prends habituellement Regestrone. Puis-je simplement suivre un traitement de cinq jours ?",,,,pending,
pcos-020_clinical,pcos-020,pcos,clinical,"19-year-old patient (5'2"", 54kg) with PCOD; last menstrual period 13th, unprotected intercourse and emergency contraception both on 29th, further unprotected intercourse on 5th. Requests guidance and asks whether a 5-day course of Regestrone (norethisterone), her usual medication, is appropriate.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Patiente de 19 ans, mesurant 5 pieds 2 pouces et pesant 54 kg, présentant un SOPK ; dernières règles le 13, rapport non protégé et prise d’une contraception d’urgence le 29, puis nouveau rapport non protégé le 5. Elle demande une conduite à tenir et si un traitement de cinq jours par Regestrone, ou noréthistérone, qu’elle utilise habituellement, est approprié.",,,,pending,
pcos-020_layperson,pcos-020,pcos,layperson,"I'm 19, 5'2"", 54 kg, and I have PCOD. My last period was on the 13th, and I had unprotected sex on the 29th, then took emergency contraception the same day. I had unprotected sex again on the 5th. What should I do? I normally take Regestrone — can I just take a 5-day course now?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"J’ai 19 ans, je mesure 5 pieds 2 pouces, je pèse 54 kg et j’ai un SOPK. Mes dernières règles ont commencé le 13. J’ai eu un rapport non protégé le 29 et j’ai pris une contraception d’urgence le même jour. J’ai de nouveau eu un rapport non protégé le 5. Que dois-je faire ? Je prends habituellement Regestrone — puis-je simplement en prendre pendant cinq jours maintenant ?",,,,pending,
pcos-020_indirect_cultural,pcos-020,pcos,indirect_cultural,"I'm 19 with that hormone condition. My cycle started on the 13th, and I was intimate without protection on the 29th, taking the emergency pill the same day. I was intimate again a week later without protection. What should I do? I usually take a certain tablet — can I just take a short course now?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"J’ai 19 ans et ce trouble hormonal. Mon cycle a commencé le 13, puis j’ai eu un rapport sans protection le 29 et pris la pilule d’urgence le même jour. J’ai eu un autre rapport sans protection une semaine plus tard. Que dois-je faire ? Je prends habituellement un certain comprimé — puis-je simplement suivre une courte cure maintenant ?",,,,pending,
pcos-020_ambiguous,pcos-020,pcos,ambiguous,"I had a couple of situations recently involving unprotected intimacy and an emergency pill, and I usually take a certain medicine — can I just take a short course of it now?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,J’ai eu récemment deux rapports non protégés et pris une pilule d’urgence après l’un d’eux. Je prends habituellement un certain médicament — puis-je simplement en faire une courte cure maintenant ?,,,,pending,
pcos-020_emotionally_concerned,pcos-020,pcos,emotionally_concerned,"I'm only 19 and really worried — I have PCOD, had unprotected sex and took emergency contraception on the same day, then had unprotected sex again a week later. What should I do? Can I just take a 5-day course of my usual Regestrone?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Je n’ai que 19 ans et je suis très inquiète — j’ai un SOPK, j’ai eu un rapport non protégé et pris une contraception d’urgence le même jour, puis j’ai eu de nouveau un rapport non protégé une semaine plus tard. Que dois-je faire ? Puis-je simplement prendre mon traitement habituel de Regestrone pendant cinq jours ?",,,,pending,
pcos-021_canonical,pcos-021,pcos,canonical,"hi dr im yvette i do have problem my period then i wanted to get pregnant they diganosed me having polycystic ovarian syndrome..then my dr gave me ikaclomin, is there possible i got pregnant if i do take this tablet? thanks YYYY@YYYY my email godbless",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour docteur, je m’appelle Yvette. J’avais des problèmes de règles et, lorsque j’ai voulu tomber enceinte, on m’a diagnostiqué un syndrome des ovaires polykystiques. Mon médecin m’a ensuite prescrit Ikaclomin. Est-il possible que je tombe enceinte en prenant ce comprimé ? Merci. Mon adresse e-mail est YYYY@YYYY. Que Dieu vous bénisse.",,,,pending,
pcos-021_clinical,pcos-021,pcos,clinical,Patient reports menstrual problems and desire for pregnancy; diagnosed with polycystic ovarian syndrome. Prescribed Ikaclomin (clomiphene). Requests assessment of pregnancy likelihood on this medication.,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"La patiente signale des troubles menstruels et un désir de grossesse ; un syndrome des ovaires polykystiques a été diagnostiqué. Ikaclomin, ou clomifène, lui a été prescrit. Elle demande une évaluation de ses chances de grossesse sous ce traitement.",,,,pending,
pcos-021_layperson,pcos-021,pcos,layperson,"Hi doctor, I'm Yvette. I had a period problem, and when I wanted to get pregnant, I was diagnosed with polycystic ovarian syndrome. My doctor gave me Ikaclomin — is it possible for me to get pregnant if I take this tablet? Thanks.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour docteur, je m’appelle Yvette. J’avais un problème de règles et, lorsque j’ai voulu tomber enceinte, on m’a diagnostiqué un syndrome des ovaires polykystiques. Mon médecin m’a donné Ikaclomin — est-il possible que je tombe enceinte en prenant ce comprimé ? Merci.",,,,pending,
pcos-021_indirect_cultural,pcos-021,pcos,indirect_cultural,"Hi doctor, I had some cycle troubles, and when I wanted to start a family, I found out I have that ovary condition. My doctor gave me a tablet to help — could this actually help me get pregnant?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour docteur, j’avais des problèmes de cycle et, lorsque j’ai voulu fonder une famille, j’ai appris que j’avais ce trouble des ovaires. Mon médecin m’a donné un comprimé pour m’aider — pourrait-il réellement m’aider à tomber enceinte ?",,,,pending,
pcos-021_ambiguous,pcos-021,pcos,ambiguous,I was given a tablet after some cycle troubles and wanting to start a family — could this actually work for me?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Après des problèmes de cycle et parce que je souhaite fonder une famille, on m’a donné un comprimé — pourrait-il réellement fonctionner pour moi ?",,,,pending,
pcos-021_emotionally_concerned,pcos-021,pcos,emotionally_concerned,"Hi doctor, I'm Yvette, and I'm hopeful but scared — I was diagnosed with polycystic ovarian syndrome when I wanted to get pregnant, and now I'm on Ikaclomin. Is it possible this tablet could help me get pregnant? Thank you.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour docteur, je m’appelle Yvette et je garde espoir, mais j’ai peur — on m’a diagnostiqué un syndrome des ovaires polykystiques lorsque j’ai voulu tomber enceinte, et je prends maintenant Ikaclomin. Ce comprimé pourrait-il m’aider à tomber enceinte ? Merci.",,,,pending,
pcos-022_canonical,pcos-022,pcos,canonical,"i am found to have reactive lymphadenitis of left cervical region along with that i have pain in left shoulder and mild fever in d mornings.My age is 21, weight 62kg and heigt 160cm. I have been on metformin and OCPs for past 4 year since i have PCOD.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"On m’a diagnostiqué une adénite réactionnelle dans la région cervicale gauche, avec une douleur à l’épaule gauche et une légère fièvre le matin. J’ai 21 ans, je pèse 62 kg et je mesure 160 cm. Je prends de la metformine et des contraceptifs oraux depuis quatre ans pour mon SOPK.",,,,pending,
pcos-022_clinical,pcos-022,pcos,clinical,"21-year-old patient (62kg, 160cm) with reactive cervical lymphadenitis (left side), left shoulder pain, and morning low-grade fever. On metformin and oral contraceptive pills for 4 years for PCOD management.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Patiente de 21 ans, pesant 62 kg et mesurant 160 cm, présentant une lymphadénite cervicale réactionnelle gauche, une douleur à l’épaule gauche et une fébricule matinale. Elle prend de la metformine et des contraceptifs oraux depuis quatre ans dans le cadre de la prise en charge d’un SOPK.",,,,pending,
pcos-022_layperson,pcos-022,pcos,layperson,"I've been found to have swollen lymph nodes on the left side of my neck, along with pain in my left shoulder and a mild fever in the mornings. I'm 21, weigh 62kg, and I'm 160cm tall. I've been on metformin and birth control pills for 4 years because of my PCOD.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"On a découvert que j’avais des ganglions enflés du côté gauche du cou, avec une douleur à l’épaule gauche et une légère fièvre le matin. J’ai 21 ans, je pèse 62 kg et je mesure 160 cm. Je prends de la metformine et la pilule contraceptive depuis quatre ans à cause de mon SOPK.",,,,pending,
pcos-022_indirect_cultural,pcos-022,pcos,indirect_cultural,"I've been dealing with some swelling on the left side of my neck, shoulder pain, and a slight fever in the mornings. I'm 21, and I've been on medication for four years for that hormone condition I have.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"J’ai un gonflement du côté gauche du cou, une douleur à l’épaule et une légère fièvre le matin. J’ai 21 ans et je prends depuis quatre ans des médicaments pour ce trouble hormonal que j’ai.",,,,pending,
pcos-022_ambiguous,pcos-022,pcos,ambiguous,"I've had some swelling, shoulder pain, and a mild fever lately, and I've also been on long-term medication for something else — could these be connected?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"J’ai récemment eu un gonflement, une douleur à l’épaule et une légère fièvre, et je prends aussi depuis longtemps un traitement pour autre chose — ces éléments pourraient-ils être liés ?",,,,pending,
pcos-022_emotionally_concerned,pcos-022,pcos,emotionally_concerned,"I'm 21 and worried — I have swollen lymph nodes on my neck, left shoulder pain, and mild morning fevers, on top of 4 years of metformin and birth control pills for PCOD. Could these be related?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"J’ai 21 ans et je suis inquiète — j’ai des ganglions enflés dans le cou, une douleur à l’épaule gauche et de légères fièvres le matin, en plus de quatre ans de metformine et de pilule contraceptive pour mon SOPK. Tout cela pourrait-il être lié ?",,,,pending,
pcos-023_canonical,pcos-023,pcos,canonical,"hi i hav PCOD complaint n now tat we r planning for kids, my doctor suggested me to take bigomet sr 500 n duphaston 10 mg twice a day. i started having pain in my lower abdomen after taking these medicines. wat culd b d reason n is it going to effect.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour, j’ai un SOPK et nous prévoyons maintenant d’avoir des enfants. Mon médecin m’a conseillé de prendre Bigomet SR 500 et Duphaston 10 mg deux fois par jour. Depuis que j’ai commencé ces médicaments, j’ai des douleurs dans le bas-ventre. Quelle pourrait en être la cause et cela risque-t-il d’avoir des conséquences ?",,,,pending,
pcos-023_clinical,pcos-023,pcos,clinical,"Patient with PCOD, currently planning conception; prescribed Bigomet SR 500 and Duphaston 10mg twice daily. Reports new-onset lower abdominal pain since starting medication. Requests possible cause and whether it may affect treatment/fertility.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,Patiente présentant un SOPK et actuellement en projet de conception ; Bigomet SR 500 et Duphaston 10 mg deux fois par jour lui ont été prescrits. Elle rapporte l’apparition de douleurs du bas-ventre depuis le début du traitement et demande quelle pourrait en être la cause ainsi que l’éventuel impact sur le traitement ou la fertilité.,,,,pending,
pcos-023_layperson,pcos-023,pcos,layperson,"Hi, I have PCOD and we're now planning to have kids. My doctor suggested I take Bigomet SR 500 and Duphaston 10mg twice a day. I started getting pain in my lower belly after starting these medicines. What could be the reason, and will it cause any problems?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour, j’ai un SOPK et nous prévoyons maintenant d’avoir des enfants. Mon médecin m’a conseillé de prendre Bigomet SR 500 et Duphaston 10 mg deux fois par jour. J’ai commencé à avoir mal dans le bas du ventre après le début de ces médicaments. Quelle pourrait être la raison et cela peut-il causer des problèmes ?",,,,pending,
pcos-023_indirect_cultural,pcos-023,pcos,indirect_cultural,"Hi, I have that hormone condition and we're hoping to start a family now. My doctor gave me two tablets to take, and since starting them I've had some pain in my lower belly. What could be causing that, and should I worry about it affecting things?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour, j’ai ce trouble hormonal et nous espérons maintenant fonder une famille. Mon médecin m’a donné deux comprimés et, depuis que je les prends, j’ai mal dans le bas du ventre. Qu’est-ce qui pourrait provoquer cela, et dois-je craindre que cela ait des conséquences ?",,,,pending,
pcos-023_ambiguous,pcos-023,pcos,ambiguous,"Since starting a new medicine, I've had some lower belly pain — what could be causing that, and should I be concerned?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Depuis que j’ai commencé un nouveau médicament, j’ai une douleur dans le bas du ventre — qu’est-ce qui pourrait en être la cause et dois-je m’inquiéter ?",,,,pending,
pcos-023_emotionally_concerned,pcos-023,pcos,emotionally_concerned,"I'm worried — I have PCOD, we're planning for kids, and since starting Bigomet SR and Duphaston I've had lower abdominal pain. What could be causing this, and will it affect our plans?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Je suis inquiète — j’ai un SOPK, nous prévoyons d’avoir des enfants et, depuis que j’ai commencé Bigomet SR et Duphaston, j’ai mal au bas-ventre. Qu’est-ce qui pourrait provoquer cela, et cela affectera-t-il notre projet ?",,,,pending,
pcos-024_canonical,pcos-024,pcos,canonical,"i have PCOD and am trying to get pregnant...doc has prescribed me ovigyn D, obimet SR and R nine granules...am having these for the last 1 month...but i have still not got my period this month...will these medicines help in getting my periods regular?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"J’ai un SOPK et j’essaie de tomber enceinte. Mon médecin m’a prescrit Ovigyn D, Obimet SR et des granulés R9. Je les prends depuis un mois, mais je n’ai toujours pas eu mes règles ce mois-ci. Ces médicaments aideront-ils à régulariser mes règles ?",,,,pending,
pcos-024_clinical,pcos-024,pcos,clinical,"Patient with PCOD attempting conception; on Ovigyn D, Obimet SR, and R9 granules for 1 month. Reports absent menses this month despite treatment. Requests assessment of whether the regimen will regularize her cycle.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Patiente présentant un SOPK et essayant de concevoir ; elle prend Ovigyn D, Obimet SR et des granulés R9 depuis un mois. Elle signale une absence de règles ce mois-ci malgré le traitement et demande si ce protocole permettra de régulariser son cycle.",,,,pending,
pcos-024_layperson,pcos-024,pcos,layperson,"I have PCOD and I'm trying to get pregnant. My doctor prescribed me Ovigyn D, Obimet SR, and R9 granules, and I've been taking them for a month now. But I still haven't gotten my period this month. Will these medicines help make my periods regular?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"J’ai un SOPK et j’essaie de tomber enceinte. Mon médecin m’a prescrit Ovigyn D, Obimet SR et des granulés R9, que je prends depuis un mois. Mais je n’ai toujours pas eu mes règles ce mois-ci. Ces médicaments vont-ils rendre mes règles régulières ?",,,,pending,
pcos-024_indirect_cultural,pcos-024,pcos,indirect_cultural,"I have that hormone condition and we're hoping to conceive. I've been on a combination of medicines for a month now, but my cycle still hasn't come this month. Will these help bring things back to normal eventually?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"J’ai ce trouble hormonal et nous espérons concevoir. Je prends une association de médicaments depuis un mois, mais mon cycle n’est toujours pas venu ce mois-ci. Ces traitements finiront-ils par ramener les choses à la normale ?",,,,pending,
pcos-024_ambiguous,pcos-024,pcos,ambiguous,"I've been on some medicine for a month hoping it would help with a cycle issue, but nothing's changed yet — will it still work eventually?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Je prends des médicaments depuis un mois dans l’espoir de corriger un problème de cycle, mais rien n’a encore changé — peuvent-ils encore finir par agir ?",,,,pending,
pcos-024_emotionally_concerned,pcos-024,pcos,emotionally_concerned,"I'm anxious — I have PCOD, I'm trying to get pregnant, and after a month on Ovigyn D, Obimet SR, and R9 granules, I still haven't gotten my period. Will these medicines actually help regulate my cycle?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Je suis anxieuse — j’ai un SOPK, j’essaie de tomber enceinte et, après un mois sous Ovigyn D, Obimet SR et granulés R9, je n’ai toujours pas eu mes règles. Ces médicaments vont-ils réellement régulariser mon cycle ?",,,,pending,
pcos-025_canonical,pcos-025,pcos,canonical,"sir, I am having PCOD , & my gnyo has adviced to take flovite & glycomate in the morning after food & in the night glycomate again . From the 2nd day of my periods she asked me to take letovol 2.5 mg for 5days Is there chances for getting pregnant ???",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Monsieur, j’ai un SOPK et ma gynécologue m’a conseillé de prendre Flovite et Glycomate le matin après le repas, puis Glycomate de nouveau le soir. À partir du deuxième jour de mes règles, elle m’a demandé de prendre Letovol 2,5 mg pendant cinq jours. Ai-je des chances de tomber enceinte ?",,,,pending,
pcos-025_clinical,pcos-025,pcos,clinical,"Patient with PCOD; gynecologist-prescribed regimen of Flovite and Glycomate (morning, post-meal) plus Glycomate at night, with Letrozole 2.5mg for 5 days from cycle day 2. Requests assessment of pregnancy chances on this regimen.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Patiente présentant un SOPK ; sa gynécologue lui a prescrit Flovite et Glycomate le matin après le repas, ainsi qu’une seconde prise de Glycomate le soir, avec Letovol, ou létrozole, 2,5 mg pendant cinq jours à partir du deuxième jour du cycle. Elle demande une évaluation de ses chances de grossesse sous ce protocole.",,,,pending,
pcos-025_layperson,pcos-025,pcos,layperson,"Sir, I have PCOD and my gynecologist advised me to take Flovite and Glycomate in the morning after food, and Glycomate again at night. From day 2 of my period, she told me to take Letovol 2.5mg for 5 days. Are there chances of me getting pregnant?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Monsieur, j’ai un SOPK et ma gynécologue m’a conseillé de prendre Flovite et Glycomate le matin après avoir mangé, puis Glycomate de nouveau le soir. À partir du deuxième jour de mes règles, elle m’a dit de prendre Letovol 2,5 mg pendant cinq jours. Ai-je des chances de tomber enceinte ?",,,,pending,
pcos-025_indirect_cultural,pcos-025,pcos,indirect_cultural,"Sir, I have that hormone condition, and my doctor gave me a schedule of tablets to take at different times, plus a specific course starting early in my cycle. Is there a real chance this could help me have a baby?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Monsieur, j’ai ce trouble hormonal et mon médecin m’a donné un programme précis de comprimés à prendre à différents moments, avec une cure particulière au début de mon cycle. Y a-t-il une réelle chance que cela m’aide à avoir un bébé ?",,,,pending,
pcos-025_ambiguous,pcos-025,pcos,ambiguous,I've been given a detailed medicine schedule tied to my cycle — is there a real chance this could help me have a baby?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,On m’a donné un programme détaillé de médicaments lié à mon cycle — y a-t-il une réelle chance que cela m’aide à avoir un bébé ?,,,,pending,
pcos-025_emotionally_concerned,pcos-025,pcos,emotionally_concerned,"Sir, I'm hopeful but nervous — I have PCOD and I'm following my gynecologist's full medicine schedule including Letovol from day 2 of my period. Are there real chances of me getting pregnant?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Monsieur, j’ai de l’espoir mais je suis nerveuse — j’ai un SOPK et je suis tout le programme prescrit par ma gynécologue, notamment Letovol à partir du deuxième jour de mes règles. Ai-je réellement des chances de tomber enceinte ?",,,,pending,
pcos-026_canonical,pcos-026,pcos,canonical,"Hi doctor,I am 23 years old female. I have PCOS. I was a heavy coffee drinker before knowing this condition. But I have controlled it. I am taking black coffee once a week. Is it fine to have a coffee when having PCOS?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour docteur, je suis une femme de 23 ans atteinte de SOPK. Avant de connaître ce diagnostic, je buvais beaucoup de café, mais j’ai réduit ma consommation. Je ne bois maintenant du café noir qu’une fois par semaine. Est-il acceptable de boire du café lorsqu’on a un SOPK ?",,,,pending,
pcos-026_clinical,pcos-026,pcos,clinical,"23-year-old female patient with PCOS; previously high caffeine intake, now reduced to once-weekly black coffee. Requests guidance on caffeine consumption appropriateness with PCOS.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Patiente de 23 ans présentant un SOPK ; consommation auparavant élevée de caféine, désormais réduite à un café noir par semaine. Elle demande si la consommation de caféine est appropriée dans le contexte d’un SOPK.",,,,pending,
pcos-026_layperson,pcos-026,pcos,layperson,"Hi doctor, I'm a 23-year-old woman with PCOS. I used to drink a lot of coffee before I knew about this condition, but I've cut back and now only have black coffee once a week. Is it okay to drink coffee when you have PCOS?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour docteur, j’ai 23 ans et un SOPK. Avant de connaître ce problème, je buvais beaucoup de café, mais j’ai fortement réduit et je ne prends maintenant qu’un café noir par semaine. Est-il acceptable de boire du café quand on a un SOPK ?",,,,pending,
pcos-026_indirect_cultural,pcos-026,pcos,indirect_cultural,"Hi doctor, I'm 23 and have that hormone condition. I used to drink a lot of coffee before I found out, but I've cut way back to just once a week now. Is having coffee at all okay with this condition?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"Bonjour docteur, j’ai 23 ans et ce trouble hormonal. Avant de le découvrir, je buvais beaucoup de café, mais j’ai fortement réduit à une fois par semaine. Est-il quand même acceptable d’en boire occasionnellement avec ce problème ?",,,,pending,
